gene,gene_symbol,gene_label,abs_coef,rank_abs_coef,importance_mean,rank_perm,rank_combined
236120_at,,236120_at,0.0377200707425689,259,0.0,889,574.0
229353_s_at,NUCKS1,NUCKS1,0.0337529940568176,321,0.0,828,574.5
244778_x_at,,244778_x_at,0.0265655345059604,491,0.0,659,575.0
237600_at,,237600_at,0.0392918951057208,235,0.0,917,576.0
232150_at,,232150_at,0.0302969013107816,394,0.0,760,577.0
201677_at,HMCES,HMCES,0.0512279749647202,96,0.0,1065,580.5
239808_at,,239808_at,0.0247717192218209,555,0.0,606,580.5
224509_s_at,RTN4IP1,RTN4IP1,0.0119058987428375,1161,0.0,2,581.5
222425_s_at,POLDIP2,POLDIP2,0.0200010221691229,732,0.0,431,581.5
234122_at,,234122_at,0.0402002652842324,221,0.0,942,581.5
232469_x_at,SSBP3-AS1,SSBP3-AS1,0.032256565958588,356,0.0,808,582.0
233216_at,ZDHHC21,ZDHHC21,0.0358496204020867,288,0.0,876,582.0
219665_at,NUDT18,NUDT18,0.0206327614400047,711,0.0,456,583.5
235879_at,,235879_at,0.0365395154524952,273,0.0,895,584.0
216308_x_at,GRHPR,GRHPR,0.0177823353040657,841,0.0,327,584.0
224254_x_at,,224254_x_at,0.0121447845819464,1142,0.0,27,584.5
228541_x_at,NGRN,NGRN,0.0144495159415472,1001,0.0,168,584.5
243184_at,,243184_at,0.0289814744011639,427,0.0,742,584.5
222132_s_at,AGK,AGK,0.0186538675027131,783,0.0,386,584.5
221515_s_at,LCMT1,LCMT1,0.0192917872170257,766,0.0,404,585.0
218066_at,SLC12A7,SLC12A7,0.0166937595918416,890,0.0,281,585.5
222364_at,SLC44A1,SLC44A1,0.0193041550613886,765,0.0,408,586.5
242337_at,,242337_at,0.0253120690539707,534,0.0,643,588.5
225900_at,EXOC6B,EXOC6B,0.015319244798154,955,0.0,222,588.5
224345_x_at,FAM162A,FAM162A,0.0119873589158632,1154,0.0,24,589.0
227062_at,MIR612|NEAT1,MIR612|NEAT1,0.0137994505747825,1039,0.0,142,590.5
241588_at,,241588_at,0.0230720472623666,624,0.0,558,591.0
236704_at,LOC101929787,LOC101929787,0.0385184869948191,248,0.0,937,592.5
223316_at,CCDC3,CCDC3,0.0133195441106542,1064,0.0,122,593.0
230496_at,AMER2,AMER2,0.0334868205171064,328,0.0,858,593.0
242390_at,,242390_at,0.0270787437975777,473,0.0,713,593.0
228855_at,NUDT7,NUDT7,0.0286527240410035,435,0.0,752,593.5
220864_s_at,NDUFA13,NDUFA13,0.0207172299305389,706,0.0,483,594.5
218118_s_at,TIMM23|TIMM23B,TIMM23|TIMM23B,0.0159476490632879,918,0.0,276,597.0
240018_at,,240018_at,0.022753868939037,633,0.0,564,598.5
234991_at,ZXDC,ZXDC,0.0406377836841303,212,0.0,989,600.5
243442_x_at,,243442_x_at,0.027057463906727,474,0.0,729,601.5
223134_at,BBX,BBX,0.0122506361061425,1129,0.0,75,602.0
237832_at,,237832_at,0.0354678990191893,294,0.0,912,603.0
235954_at,,235954_at,0.034177830428605,312,0.0,894,603.0
224801_at,NDFIP2,NDFIP2,0.0120557921634291,1150,0.0,57,603.5
204513_s_at,ELMO1,ELMO1,0.0689332582760664,38,0.0,1169,603.5
222862_s_at,AK5,AK5,0.0153023594735561,956,0.0,252,604.0
223380_s_at,LATS2,LATS2,0.0128220444900888,1095,0.0,116,605.5
236338_at,,236338_at,0.0334952348187966,327,0.0,885,606.0
217679_x_at,,217679_x_at,0.0177831689778699,840,0.0,372,606.0
230258_at,GLIS3,GLIS3,0.0326815657613326,346,0.0,866,606.0
218212_s_at,MOCS2,MOCS2,0.0154293549470676,947,0.0,266,606.5
218732_at,PTRH2,PTRH2,0.01602923966525,913,0.0,300,606.5
231967_at,PHF20L1,PHF20L1,0.0280470890464181,446,0.0,769,607.5
221772_s_at,PPP2R2D,PPP2R2D,0.0180918091990425,816,0.0,400,608.0
201880_at,ARIH1,ARIH1,0.0419523423649117,194,0.0,1024,609.0
201728_s_at,KIAA0100,KIAA0100,0.0419834053033595,193,0.0,1031,612.0
239978_at,,239978_at,0.0228234594000523,631,0.0,596,613.5
244045_at,,244045_at,0.0239665361285645,581,0.0,647,614.0
229541_at,,229541_at,0.0299790945917759,404,0.0,824,614.0
233271_at,,233271_at,0.0372246029970088,264,0.0,965,614.5
226544_x_at,BLOC1S5|EEF1E1-BLOC1S5,BLOC1S5|EEF1E1-BLOC1S5,0.0143934439791982,1003,0.0,227,615.0
224871_at,TPRG1L,TPRG1L,0.0116746314711641,1179,0.0,53,616.0
50221_at,TFEB,TFEB,0.0245817268391258,559,0.0,674,616.5
243414_at,,243414_at,0.0263071212483774,502,0.0,731,616.5
230950_at,CNDP2,CNDP2,0.0305466384807751,386,0.0,849,617.5
217817_at,ARPC4,ARPC4,0.016823999776988,884,0.0,358,621.0
204094_s_at,TSC22D2,TSC22D2,0.0495354247721434,114,0.0,1129,621.5
217923_at,PEF1,PEF1,0.0163846152560649,897,0.0,352,624.5
240451_at,,240451_at,0.0201566395629391,728,0.0,522,625.0
224613_s_at,DNAJC5,DNAJC5,0.0107121414476306,1241,0.0,11,626.0
240521_at,,240521_at,0.0197017233204334,749,0.0,503,626.0
222064_s_at,AARSD1|PTGES3L|PTGES3L-AARSD1,AARSD1|PTGES3L|PTGES3L-AARSD1,0.0170585475460507,869,0.0,388,628.5
1559394_a_at,,1559394_a_at,0.0877306628591519,9,0.0,1256,632.5
235850_at,FAM162A,FAM162A,0.0314810911585657,369,0.0,896,632.5
225415_at,DTX3L,DTX3L,0.0134290527553426,1057,0.0,209,633.0
234594_at,ITPK1-AS1,ITPK1-AS1,0.0370585253187193,267,0.0,999,633.0
222984_at,PAIP2,PAIP2,0.0116916665571394,1178,0.0,92,635.0
235119_at,TAF3,TAF3,0.0357917296621293,290,0.0,983,636.5
220688_s_at,MRTO4,MRTO4,0.0185661908939778,786,0.0,488,637.0
233246_at,,233246_at,0.0345559290113331,308,0.0,966,637.0
232311_at,B2M,B2M,0.0265068763583911,495,0.0,785,640.0
228715_at,ZCCHC12,ZCCHC12,0.0124118887518118,1121,0.0,161,641.0
224782_at,ZMAT2,ZMAT2,0.0109494509200861,1223,0.0,59,641.0
222621_at,DNAJC1,DNAJC1,0.0171101552540337,865,0.0,417,641.0
242732_at,,242732_at,0.0239054746257876,587,0.0,699,643.0
235507_at,PCMTD1,PCMTD1,0.0341640788712408,313,0.0,974,643.5
217620_s_at,PIK3CB,PIK3CB,0.0159692982559378,917,0.0,373,645.0
217733_s_at,TMSB10,TMSB10,0.015782391253577,926,0.0,367,646.5
217576_x_at,SOS2,SOS2,0.0159181240526009,919,0.0,374,646.5
225293_at,COL27A1,COL27A1,0.013118610545501,1076,0.0,217,646.5
204352_at,TRAF5,TRAF5,0.049255920371496,122,0.0,1175,648.5
233350_s_at,TEX264,TEX264,0.0330782916514125,337,0.0,961,649.0
1562935_at,,1562935_at,0.0867819456013105,12,0.0,1287,649.5
1561778_at,,1561778_at,0.0979282393482619,5,0.0,1295,650.0
223156_at,MRPS23,MRPS23,0.010823871513634,1233,0.0,73,653.0
58780_s_at,ARHGEF40,ARHGEF40,0.022579836108287,636,0.0,670,653.0
225699_at,LOC101928927|SNHG15|SNORA9,LOC101928927|SNHG15|SNORA9,0.0125335028699638,1109,0.0,199,654.0
242264_at,,242264_at,0.0191984596965737,770,0.0,538,654.0
240606_at,,240606_at,0.0184016492318743,795,0.0,514,654.5
239409_at,,239409_at,0.0209702631722794,693,0.0,617,655.0
243005_at,,243005_at,0.0239033414020738,588,0.0,722,655.0
233658_at,,233658_at,0.0321951319825717,358,0.0,953,655.5
242239_at,NSUN6,NSUN6,0.0190273788283089,773,0.0,539,656.0
243300_at,,243300_at,0.0240661373638941,577,0.0,737,657.0
241681_at,,241681_at,0.0194627764890163,760,0.0,555,657.5
237999_at,,237999_at,0.0243773101376593,565,0.0,751,658.0
230411_at,UBE2V2,UBE2V2,0.0276612417587875,456,0.0,860,658.0
225941_at,EIF4E3,EIF4E3,0.0131222031890602,1075,0.0,245,660.0
237106_at,SLC11A2,SLC11A2,0.0301224813245316,397,0.0,925,661.0
223206_s_at,NMRAL1,NMRAL1,0.0105691451140068,1255,0.0,68,661.5
216524_x_at,,216524_x_at,0.0145238562991128,997,0.0,326,661.5
226507_at,PAK1,PAK1,0.0127837871350326,1096,0.0,228,662.0
224567_x_at,MALAT1,MALAT1,0.0095801367322993,1311,0.0,14,662.5
224594_x_at,ACTB,ACTB,0.0095650868279835,1312,0.0,13,662.5
224851_at,CDK6,CDK6,0.0101426723790218,1273,0.0,54,663.5
242665_at,FMNL2,FMNL2,0.0230052134751384,625,0.0,703,664.0
244709_at,AMER3,AMER3,0.020900685967008,699,0.0,629,664.0
236725_at,WWC1,WWC1,0.0301754824098745,396,0.0,935,665.5
1562063_x_at,,1562063_x_at,0.0666411745131248,41,0.0,1292,666.5
217841_s_at,PPME1,PPME1,0.014675765341883,983,0.0,356,669.5
223913_s_at,MIR7-3HG,MIR7-3HG,0.0107292013053736,1240,0.0,99,669.5
232120_at,,232120_at,0.0240533307708094,578,0.0,762,670.0
1560119_at,LINC00937,LINC00937,0.0723214710586557,33,0.0,1308,670.5
215785_s_at,CYFIP2,CYFIP2,0.014389465734185,1004,0.0,339,671.5
203031_s_at,UROS,UROS,0.0492127171977983,123,0.0,1222,672.5
237745_at,TSC22D1-AS1,TSC22D1-AS1,0.028818836419017,430,0.0,915,672.5
1553126_a_at,SLC39A12,SLC39A12,0.0853014679860758,13,0.0,1336,674.5
226391_at,BRAF,BRAF,0.012449597896297,1119,0.0,232,675.5
241786_at,,241786_at,0.0182985704561008,801,0.0,550,675.5
225534_at,SMIM19,SMIM19,0.0120926489866491,1149,0.0,204,676.5
240231_at,,240231_at,0.0179552237237126,829,0.0,525,677.0
227246_at,PLRG1,PLRG1,0.0109115418991103,1226,0.0,136,681.0
1556244_s_at,LOC375196,LOC375196,0.0899829127032466,8,0.0,1357,682.5
203769_s_at,STS,STS,0.0401921706158179,222,0.0,1145,683.5
230296_at,C16orf52|LOC101930115|VWA3A,C16orf52|LOC101930115|VWA3A,0.0262445063176585,505,0.0,863,684.0
229776_at,SLCO3A1,SLCO3A1,0.0248435166850324,552,0.0,818,685.0
223193_x_at,FAM162A,FAM162A,0.0096812251933415,1301,0.0,69,685.0
236139_at,,236139_at,0.0267991646117279,484,0.0,888,686.0
222469_s_at,TOLLIP,TOLLIP,0.0154751796722687,943,0.0,429,686.0
1556378_a_at,LOC101927424|LOC101929800|LOC440896,LOC101927424|LOC101929800|LOC440896,0.0765176830584165,21,0.0,1352,686.5
1561167_at,,1561167_at,0.0572330338182924,74,0.0,1300,687.0
233558_s_at,TRAPPC11,TRAPPC11,0.0293181313580557,419,0.0,955,687.0
243158_at,,243158_at,0.0226911711968625,634,0.0,745,689.5
1557286_at,,1557286_at,0.0509808083493838,99,0.0,1281,690.0
237361_at,,237361_at,0.0275748656352353,458,0.0,922,690.0
238786_at,ANK3,ANK3,0.0181035974525395,813,0.0,568,690.5
203723_at,ITPKB,ITPKB,0.0393466773509735,233,0.0,1148,690.5
233611_at,,233611_at,0.0288691009864639,428,0.0,954,691.0
239629_at,,239629_at,0.0189025920281867,776,0.0,610,693.0
234086_at,,234086_at,0.0282608996461599,442,0.0,944,693.0
233702_x_at,,233702_x_at,0.0286426606277499,436,0.0,951,693.5
217152_at,,217152_at,0.0132433366922875,1069,0.0,319,694.0
230923_at,FAM19A1,FAM19A1,0.0250769286284133,538,0.0,851,694.5
41387_r_at,KDM6B,KDM6B,0.020619582747848,713,0.0,678,695.5
233037_at,,233037_at,0.0236698516948641,600,0.0,791,695.5
242431_at,,242431_at,0.0211787415148546,684,0.0,711,697.5
225657_at,NCBP2-AS2,NCBP2-AS2,0.0112031624664165,1202,0.0,200,701.0
203762_s_at,DYNC2LI1,DYNC2LI1,0.0378247641139119,257,0.0,1146,701.5
223107_s_at,ZCCHC17,ZCCHC17,0.0094113499148627,1327,0.0,78,702.5
218160_at,NDUFA8,NDUFA8,0.0121466079191428,1141,0.0,270,705.5
240723_at,,240723_at,0.0163088445300912,900,0.0,512,706.0
1560116_a_at,NEDD1,NEDD1,0.0505531323067977,105,0.0,1309,707.0
226086_at,SYT13,SYT13,0.0117031991882172,1176,0.0,241,708.5
224913_s_at,TIMM50,TIMM50,0.0087999610093235,1368,0.0,49,708.5
242611_at,,242611_at,0.0206237388613277,712,0.0,705,708.5
202012_s_at,EXT2,EXT2,0.0297594882907665,406,0.0,1012,709.0
220072_at,CSPP1,CSPP1,0.0151045797364732,971,0.0,447,709.0
1556364_at,ADAMTS9-AS2,ADAMTS9-AS2,0.0596610199232479,64,0.0,1354,709.0
AFFX-HUMGAPDH/M33197_M_at,GAPDH,GAPDH,0.0194723322152484,758,0.0,662,710.0
204081_at,NRGN,NRGN,0.035468576951008,293,0.0,1130,711.5
230255_at,GABRD,GABRD,0.0246990700458359,557,0.0,867,712.0
223043_at,EMC4,EMC4,0.009245541091161,1340,0.0,85,712.5
238769_at,,238769_at,0.0172979838386905,857,0.0,569,713.0
220260_at,TBC1D19,TBC1D19,0.014647083724032,986,0.0,442,714.0
1552507_at,KCNE4,KCNE4,0.0528679772094202,89,0.0,1340,714.5
236007_at,AKAP10,AKAP10,0.0250559036596376,540,0.0,891,715.5
232264_at,,232264_at,0.0213336805775454,680,0.0,755,717.5
1558854_a_at,,1558854_a_at,0.0437091188294202,173,0.0,1262,717.5
224738_x_at,RPL7L1,RPL7L1,0.0083445193155378,1403,0.0,33,718.0
201231_s_at,ENO1,ENO1,0.0325387090631216,348,0.0,1088,718.0
241391_at,,241391_at,0.0168673755778754,880,0.0,560,720.0
229663_at,LOC100507577|LONP2,LOC100507577|LONP2,0.0231947543078604,619,0.0,821,720.0
202322_s_at,GGPS1,GGPS1,0.0303770582088158,391,0.0,1050,720.5
222310_at,SCAF4,SCAF4,0.0133847031195304,1061,0.0,381,721.0
201805_at,PRKAG1,PRKAG1,0.0295494234247319,413,0.0,1029,721.0
226062_x_at,FAM63A,FAM63A,0.0112110687647965,1201,0.0,242,721.5
201632_at,EIF2B1,EIF2B1,0.0326982783440094,345,0.0,1101,723.0
227849_at,RP9,RP9,0.0102426756420912,1268,0.0,180,724.0
219028_at,HIPK2,HIPK2,0.0119462346793486,1157,0.0,291,724.0
230656_s_at,CIRH1A,CIRH1A,0.0237129284253898,595,0.0,854,724.5
226618_at,UBE2QL1,UBE2QL1,0.0109193365334507,1225,0.0,224,724.5
229810_at,RSPH3,RSPH3,0.0235874988930742,605,0.0,844,724.5
1554260_a_at,FRYL,FRYL,0.0484646969752579,128,0.0,1323,725.5
225779_at,SLC27A4,SLC27A4,0.0104812131349165,1259,0.0,193,726.0
241798_at,,241798_at,0.0161334461325611,908,0.0,549,728.5
244508_at,SEPT7,SEPT7,0.0179890999440174,823,0.0,636,729.5
1562062_at,,1562062_at,0.0442567800792524,167,0.0,1293,730.0
1554251_at,HP1BP3,HP1BP3,0.0469074080835505,138,0.0,1324,731.0
225934_at,,225934_at,0.0110288615742185,1216,0.0,246,731.0
1562550_at,,1562550_at,0.0436629403257788,174,0.0,1289,731.5
223145_s_at,AKIRIN2,AKIRIN2,0.0084812337943525,1392,0.0,74,733.0
244007_at,ZNF462,ZNF462,0.0180794152260173,817,0.0,649,733.0
236602_at,,236602_at,0.0245457527164148,560,0.0,907,733.5
1552362_a_at,LEAP2,LEAP2,0.0486127290992471,126,0.0,1342,734.0
236484_at,,236484_at,0.0239060255818696,586,0.0,882,734.0
217713_x_at,,217713_x_at,0.0127222367301861,1098,0.0,371,734.5
235645_at,ESCO1,ESCO1,0.024370458133246,566,0.0,904,735.0
202975_s_at,RHOBTB3,RHOBTB3,0.038162388445129,252,0.0,1219,735.5
222606_at,ZWILCH,ZWILCH,0.0135907516862961,1050,0.0,421,735.5
228544_s_at,CSRP2BP|PET117,CSRP2BP|PET117,0.0096476356110983,1305,0.0,167,736.0
228456_s_at,CDS2,CDS2,0.0096489377963183,1304,0.0,169,736.5
201226_at,NDUFB8,NDUFB8,0.0306875381098467,384,0.0,1089,736.5
243431_at,,243431_at,0.0197645089753773,743,0.0,730,736.5
201996_s_at,SPEN,SPEN,0.0275269668462717,461,0.0,1014,737.5
226443_at,FAM122A,FAM122A,0.0106816828699785,1246,0.0,229,737.5
215722_s_at,SNRPA1,SNRPA1,0.0121954491912161,1136,0.0,341,738.5
230949_at,SLC23A3,SLC23A3,0.0229864476862964,627,0.0,850,738.5
233393_at,,233393_at,0.0257176910559551,517,0.0,960,738.5
243256_at,MKNK1,MKNK1,0.0198739490011244,739,0.0,738,738.5
225295_at,SLC39A10,SLC39A10,0.0103444347533034,1265,0.0,216,740.5
1553274_a_at,SNRNP48,SNRNP48,0.0455995183114344,147,0.0,1335,741.0
220572_at,LOC100506282,LOC100506282,0.0146439077343232,987,0.0,495,741.0
240733_at,,240733_at,0.0150996410296522,972,0.0,511,741.5
1554447_at,JPX,JPX,0.0443849297328531,165,0.0,1321,743.0
224875_at,C5orf24,C5orf24,0.0079012596989544,1436,0.0,52,744.0
1559402_a_at,C1orf61,C1orf61,0.039327949816523,234,0.0,1255,744.5
232531_at,EMX2OS,EMX2OS,0.0211654643308002,685,0.0,804,744.5
243249_at,,243249_at,0.0195230346517247,757,0.0,739,748.0
1559101_at,,1559101_at,0.0390787846622414,241,0.0,1259,750.0
1561657_at,,1561657_at,0.0412545334896076,204,0.0,1297,750.5
1569129_s_at,C3orf38,C3orf38,0.0649355515962529,45,0.0,1456,750.5
202893_at,UNC13B,UNC13B,0.0351380815951798,301,0.0,1201,751.0
232288_at,LOC102724985|PDXDC1|PDXDC2P,LOC102724985|PDXDC1|PDXDC2P,0.0204694052037032,720,0.0,783,751.5
201459_at,RUVBL2,RUVBL2,0.0297492563101532,407,0.0,1097,752.0
1555982_at,ZFYVE16,ZFYVE16,0.0457945021622229,145,0.0,1359,752.0
243498_at,,243498_at,0.0187383936158742,779,0.0,727,753.0
240230_s_at,AGAP9,AGAP9,0.0148409125419717,981,0.0,526,753.5
223229_at,UBE2T,UBE2T,0.0082508926549701,1410,0.0,97,753.5
203112_s_at,MIR943|NELFA,MIR943|NELFA,0.0369625413162841,269,0.0,1243,756.0
217331_at,,217331_at,0.0112558313907577,1196,0.0,317,756.5
239832_at,,239832_at,0.0161012362413522,911,0.0,602,756.5
242712_x_at,RANBP2|RGPD1|RGPD2|RGPD3|RGPD4|RGPD5|RGPD6|RGPD8,RANBP2|RGPD1|RGPD2|RGPD3|RGPD4|RGPD5|RGPD6|RGPD8,0.0180918427155482,815,0.0,700,757.5
201502_s_at,NFKBIA,NFKBIA,0.0301848895114026,395,0.0,1121,758.0
201293_x_at,LOC101060363|PPIA,LOC101060363|PPIA,0.0285094828013206,440,0.0,1079,759.5
201856_s_at,ZFR,ZFR,0.026498359082835,496,0.0,1025,760.5
1560128_x_at,C5orf56,C5orf56,0.0404874468987984,215,0.0,1307,761.0
239901_at,,239901_at,0.0157773579543041,927,0.0,598,762.5
1559060_a_at,FNIP1,FNIP1,0.0371140427735178,266,0.0,1260,763.0
1554770_x_at,ZNF785,ZNF785,0.0452687586094095,152,0.0,1374,763.0
233041_x_at,,233041_x_at,0.019879546446265,738,0.0,789,763.5
226749_at,MRPS9,MRPS9,0.0087280495321736,1372,0.0,156,764.0
203906_at,IQSEC1,IQSEC1,0.0303093636170347,393,0.0,1135,764.0
217959_s_at,MIR3656|TRAPPC4,MIR3656|TRAPPC4,0.0116418862613143,1181,0.0,348,764.5
243496_at,RAB18,RAB18,0.0182897941960002,802,0.0,728,765.0
212162_at,KIDINS220,KIDINS220,0.0951600308209702,6,0.0,1526,766.0
243046_at,,243046_at,0.0185737551861763,785,0.0,747,766.0
235805_at,,235805_at,0.0225562255645356,637,0.0,897,767.0
235606_at,LINC00883,LINC00883,0.0228406550677121,629,0.0,906,767.5
1556941_a_at,LOC283484,LOC283484,0.040223226669789,220,0.0,1315,767.5
202243_s_at,PSMB4,PSMB4,0.0268981776033848,479,0.0,1057,768.0
202477_s_at,TUBGCP2,TUBGCP2,0.0263175863260037,501,0.0,1037,769.0
204546_at,KIAA0513,KIAA0513,0.0313677792196504,372,0.0,1168,770.0
238651_at,,238651_at,0.0151303815451123,968,0.0,575,771.5
236465_at,RNF175,RNF175,0.0218681426301614,660,0.0,883,771.5
1558275_at,,1558275_at,0.0365971181719657,271,0.0,1275,773.0
232814_x_at,APOPT1,APOPT1,0.019613369530532,751,0.0,795,773.0
225923_at,VAPB,VAPB,0.0097321036847776,1299,0.0,247,773.0
220419_s_at,USP25,USP25,0.0136366149293556,1048,0.0,499,773.5
236524_at,,236524_at,0.0217094247762914,667,0.0,880,773.5
226377_at,NFIC,NFIC,0.0095555646620539,1313,0.0,234,773.5
221260_s_at,CSRNP2,CSRNP2,0.013167410087027,1072,0.0,475,773.5
243025_at,,243025_at,0.018342256355192,799,0.0,749,774.0
233775_x_at,LOC100289333,LOC100289333,0.0236795807480835,599,0.0,950,774.5
220617_s_at,ZNF532,ZNF532,0.0134138380155482,1058,0.0,491,774.5
224680_at,TMED4,TMED4,0.0065066487094199,1545,0.0,4,774.5
235803_at,,235803_at,0.0221537956497652,651,0.0,898,774.5
201991_s_at,KIF5B,KIF5B,0.0252352999031331,536,0.0,1016,776.0
227152_at,KIAA1551,KIAA1551,0.0082306560340693,1413,0.0,139,776.0
224523_s_at,CMSS1,CMSS1,0.0065706289871246,1537,0.0,15,776.0
227322_s_at,BCCIP,BCCIP,0.0080001406875936,1424,0.0,130,777.0
215700_x_at,CPNE6,CPNE6,0.0111410952865356,1211,0.0,343,777.0
241457_at,,241457_at,0.014538440234222,996,0.0,559,777.5
201372_s_at,CUL3,CUL3,0.0267777791210281,485,0.0,1071,778.0
217782_s_at,GPS1,GPS1,0.0113047314105689,1194,0.0,363,778.5
202343_x_at,COX5B,COX5B,0.025887587997118,515,0.0,1048,781.5
228010_at,PPP2R2C,PPP2R2C,0.0084997956003097,1390,0.0,174,782.0
201652_at,COPS5,COPS5,0.0272632748341942,466,0.0,1098,782.0
223334_at,TMEM126A,TMEM126A,0.0077813220626518,1447,0.0,119,783.0
220370_s_at,USP36,USP36,0.012775532145109,1097,0.0,472,784.5
224656_s_at,LUZP6|MTPN,LUZP6|MTPN,0.00611064629221,1563,0.0,7,785.0
218125_s_at,CCDC25,CCDC25,0.0097994047319619,1296,0.0,274,785.0
222313_at,,222313_at,0.0113480336041521,1191,0.0,380,785.5
233308_at,COPB1,COPB1,0.0234523077090511,608,0.0,964,786.0
57082_at,LDLRAP1,LDLRAP1,0.0162632452872673,902,0.0,671,786.5
200637_s_at,PTPRF,PTPRF,0.0533030932360359,87,0.0,1487,787.0
200748_s_at,FTH1,FTH1,0.0471752458615519,136,0.0,1438,787.0
229818_at,SVOP,SVOP,0.0200789926918074,731,0.0,845,788.0
237452_at,,237452_at,0.0219454724073397,658,0.0,920,789.0
201932_at,LRRC41,LRRC41,0.0246309199676815,558,0.0,1020,789.0
202254_at,SIPA1L1,SIPA1L1,0.0255400076462449,522,0.0,1056,789.0
218651_s_at,LARP6,LARP6,0.0101315951118235,1274,0.0,304,789.0
203146_s_at,GABBR1,GABBR1,0.0329845993346536,340,0.0,1240,790.0
1558732_at,MAP4K4,MAP4K4,0.0334426172375195,331,0.0,1253,792.0
238851_at,ANKRD13A,ANKRD13A,0.0145623043610855,993,0.0,594,793.5
221476_s_at,RPL15,RPL15,0.0121010504840946,1148,0.0,440,794.0
203279_at,EDEM1,EDEM1,0.0322084590355967,357,0.0,1232,794.5
1556964_s_at,,1556964_s_at,0.0364038261567271,277,0.0,1313,795.0
222887_s_at,TMEM127,TMEM127,0.009257248996997,1339,0.0,251,795.0
219338_s_at,LRRC49,LRRC49,0.0094383368476458,1324,0.0,268,796.0
218557_at,NIT2,NIT2,0.0099680690639368,1287,0.0,310,798.5
218105_s_at,MRPL4,MRPL4,0.0094672527906023,1320,0.0,278,799.0
1555950_a_at,CD55,CD55,0.0391981731706331,239,0.0,1360,799.5
1556425_a_at,LOC284219,LOC284219,0.03842182199365,249,0.0,1350,799.5
233842_x_at,RTFDC1,RTFDC1,0.0221248016603083,653,0.0,948,800.5
201481_s_at,PYGB,PYGB,0.0268601966960875,480,0.0,1122,801.0
217939_s_at,AFTPH,AFTPH,0.0105866210054364,1253,0.0,350,801.5
222005_s_at,GNG3,GNG3,0.0110434810483955,1215,0.0,389,802.0
201725_at,CDC123,CDC123,0.025024077522178,543,0.0,1063,803.0
202000_at,NDUFA6,NDUFA6,0.02375398591238,594,0.0,1013,803.5
242849_at,,242849_at,0.0160289367680466,914,0.0,693,803.5
240857_at,DNAH9,DNAH9,0.0126708471682056,1101,0.0,508,804.5
1556442_x_at,,1556442_x_at,0.0374595133463735,260,0.0,1349,804.5
215780_s_at,SET|SETP4|SETSIP,SET|SETP4|SETSIP,0.0101786174992546,1271,0.0,340,805.5
223104_at,JAGN1,JAGN1,0.0064877152089209,1546,0.0,65,805.5
218491_s_at,THYN1,THYN1,0.0094102964426694,1328,0.0,284,806.0
212178_s_at,POM121C,POM121C,0.0522657287353948,91,0.0,1523,807.0
223207_x_at,PHPT1,PHPT1,0.0064868245858134,1547,0.0,67,807.0
203392_s_at,CTBP1,CTBP1,0.0304531072808807,388,0.0,1227,807.5
225121_at,TBC1D23,TBC1D23,0.0072817463153181,1491,0.0,125,808.0
219945_at,DDX25,DDX25,0.011805258473527,1165,0.0,451,808.0
223185_s_at,BHLHE41,BHLHE41,0.0064805252794403,1548,0.0,71,809.5
220744_s_at,IFT122|LOC101927266,IFT122|LOC101927266,0.0121660618630379,1138,0.0,485,811.5
223721_s_at,DNAJC12,DNAJC12,0.0068742184385894,1521,0.0,102,811.5
216187_x_at,,216187_x_at,0.0098306608090467,1293,0.0,330,811.5
1560277_a_at,C12orf80,C12orf80,0.0338093591063658,319,0.0,1305,812.0
211500_at,MAPK11,MAPK11,0.0617098248131412,58,0.0,1568,813.0
202935_s_at,SOX9,SOX9,0.028773090039257,432,0.0,1196,814.0
232753_at,ZNF346,ZNF346,0.0179164481176099,831,0.0,798,814.5
229520_s_at,GPATCH2L,GPATCH2L,0.0182704899113448,804,0.0,826,815.0
1552735_at,PCDHGA4,PCDHGA4,0.0355475827323902,292,0.0,1338,815.0
211921_x_at,LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA,LOC100506248|LOC728026|MIR1244-1|MIR1244-2|MIR1244-3|PTMA,0.0770626625635754,20,0.0,1611,815.5
212859_x_at,MT1E,MT1E,0.0517264076149935,94,0.0,1537,815.5
234926_s_at,RTFDC1,RTFDC1,0.0225181825979401,639,0.0,993,816.0
235066_at,MAP4,MAP4,0.0222561057464863,646,0.0,986,816.0
222298_at,,222298_at,0.0105832244304097,1254,0.0,382,818.0
244804_at,SQSTM1,SQSTM1,0.0149467834320039,976,0.0,660,818.0
236571_at,,236571_at,0.0193699922835152,762,0.0,879,820.5
243915_at,,243915_at,0.0146137600113241,989,0.0,653,821.0
228301_x_at,NDUFB10,NDUFB10,0.0074962526664507,1473,0.0,170,821.5
1555935_s_at,HUNK,HUNK,0.0361790050630661,282,0.0,1361,821.5
201345_s_at,UBE2D2,UBE2D2,0.024288825090082,570,0.0,1074,822.0
220642_x_at,GPR89A|GPR89B,GPR89A|GPR89B,0.0119751104430412,1155,0.0,490,822.5
210987_x_at,TPM1,TPM1,0.0607703361565583,61,0.0,1587,824.0
216080_s_at,FADS3,FADS3,0.0095376429121577,1316,0.0,332,824.0
235484_at,PTAR1,PTAR1,0.0214063403267546,677,0.0,975,826.0
241818_at,,241818_at,0.0125961413671731,1104,0.0,548,826.0
